contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
JAMGZG010000007.1,115125,116911,117129,120878,116912,117128,+,1436.0,GCA_024713935.1,216
JAMGZG010000007.1,123081,124842,125055,132237,124843,125054,+,1302.4,GCA_024713935.1,211
JAKOGH010000470.1,4185,5985,6178,9708,5986,6177,+,1493.1,GCA_024811115.1,191
JAKOGH010000470.1,14657,16458,16651,20180,16459,16650,+,1504.1,GCA_024811115.1,191
JALLKQ010000138.1,4784,6613,6837,10777,6614,6836,+,1417.6,GCA_025024165.1,222
JALLKQ010000072.1,18897,20726,20951,24869,20727,20950,+,1417.8,GCA_025024165.1,223
JAIWNF010000168.1,1713,3529,3778,7708,3530,3777,+,1371.9,GCA_025093555.1,247
JAIWNF010000168.1,11253,13069,13318,17248,13070,13317,+,1371.9,GCA_025093555.1,247
JALPTJ010000292.1,5982,7815,8040,14868,7816,8039,+,1405.5,GCA_025094135.1,223
JALPTJ010000291.1,12931,14764,14989,21840,14765,14988,+,1405.5,GCA_025094135.1,223
JALPTJ010000292.1,15727,17559,17784,24611,17560,17783,+,1405.3,GCA_025094135.1,223
JALPTJ010000291.1,22699,24532,24757,29090,24533,24756,+,1405.5,GCA_025094135.1,223
JAIXMG010000060.1,1035,2865,3109,8915,2866,3108,+,1404.6,GCA_025201345.1,242
JAIWND010000083.1,1997,3833,4034,7723,3834,4033,+,1401.1,GCA_025330725.1,199
JAIWND010000088.1,9529,11367,11568,15257,11368,11567,+,1410.4,GCA_025330725.1,199
JAIWND010000083.1,13277,15115,15316,19005,15116,15315,+,1409.4,GCA_025330725.1,199
JANBXC010000006.1,3799684,3801481,3801689,3805125,3801482,3801688,+,1088.4,GCA_025388405.1,206
JANBXC010000006.1,3808604,3810401,3810609,3814044,3810402,3810608,+,1477.7,GCA_025388405.1,206
JANBXC010000006.1,3817523,3819320,3819527,3822963,3819321,3819526,+,1477.7,GCA_025388405.1,205
JANBXC010000006.1,3826442,3828239,3828446,3831882,3828240,3828445,+,1477.7,GCA_025388405.1,205
JANBXC010000006.1,3835361,3837158,3837366,3840801,3837159,3837365,+,1477.7,GCA_025388405.1,206
JANBXC010000006.1,3844280,3846077,3846285,3849720,3846078,3846284,+,1477.7,GCA_025388405.1,206
JANBXC010000006.1,3853200,3854997,3855204,3858640,3854998,3855203,+,1477.7,GCA_025388405.1,205
JANBXC010000006.1,3862120,3863917,3864125,3867560,3863918,3864124,+,1477.7,GCA_025388405.1,206
JANBXC010000006.1,3871040,3872837,3873045,3876480,3872838,3873044,+,1477.7,GCA_025388405.1,206
JANBXC010000006.1,3879960,3881756,3881964,3885400,3881757,3881963,+,1462.7,GCA_025388405.1,206
JANBXC010000006.1,3888880,3890677,3890885,3894321,3890678,3890884,+,1472.0,GCA_025388405.1,206
JANBXC010000006.1,3897799,3899595,3899803,3903237,3899596,3899802,+,1465.9,GCA_025388405.1,206
JANBXC010000006.1,3906714,3908510,3908717,3912151,3908511,3908716,+,1462.7,GCA_025388405.1,205
JANBXC010000006.1,3915626,3917423,3917628,3921062,3917424,3917627,+,1472.0,GCA_025388405.1,203
QRFI01000008.1,2271438,2273513,2273651,2277975,2273514,2273650,+,1130.5,GCA_025389085.1,136
QRFI01000008.1,2281412,2283514,2283665,2288043,2283515,2283664,+,1287.0,GCA_025389085.1,149
QRFI01000008.1,2291490,2293595,2293746,2298121,2293596,2293745,+,1286.8,GCA_025389085.1,149
QRFI01000008.1,2301568,2303677,2303828,2308207,2303678,2303827,+,1286.9,GCA_025389085.1,149
QRFI01000008.1,2311650,2313755,2313905,2318277,2313756,2313904,+,1284.2,GCA_025389085.1,148
QRFI01000008.1,2321720,2323822,2323970,2328327,2323823,2323969,+,1258.5,GCA_025389085.1,146
JAHLKC010000253.1,3922,5715,5945,11083,5716,5944,+,1502.6,GCA_025449115.1,228
JAHLKC010000253.1,14744,16537,16767,21905,16538,16766,+,1502.6,GCA_025449115.1,228
JANLBP010000014.1,39742,41539,41709,47297,41540,41708,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,47264,49061,49231,54817,49062,49230,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,62318,64115,64285,69871,64116,64284,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,69838,71635,71805,77390,71636,71804,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,77357,79154,79324,84910,79155,79323,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,84877,86674,86844,92431,86675,86843,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,92398,94195,94365,99951,94196,94364,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,99918,101715,101885,107470,101716,101884,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,107437,109234,109404,114991,109235,109403,+,1461.8,GCA_025504955.1,168
JANLBP010000014.1,114958,116755,116925,122509,116756,116924,+,1456.1,GCA_025504955.1,168
JAHLJY010000011.1,233363,235144,235246,240589,235145,235245,+,1511.9,GCA_025526955.1,100
JAHLJY010000011.1,242356,244137,244239,249581,244138,244238,+,1511.9,GCA_025526955.1,100
VICQ01000083.1,5708,7511,7726,12372,7512,7725,+,1520.0,GCA_025528855.1,213
JAIXMH010000050.1,124359,126193,126380,131108,126194,126379,+,1390.9,GCA_025528865.1,185
JAIXMH010000050.1,133129,134963,135150,138067,134964,135149,+,1390.9,GCA_025528865.1,185
JANZYN010000259.1,1247,3040,3225,6603,3041,3224,+,1450.4,GCA_025583755.1,183
JAOOQA010000063.1,22281,24081,24242,28680,24082,24241,+,1387.7,GCA_025617555.3,159
JAOOQA010000027.1,26096,27896,28109,32547,27897,28108,+,1387.9,GCA_025617555.3,211
JAOOQA010000063.1,31920,33720,33933,38372,33721,33932,+,1387.9,GCA_025617555.3,211
CM062645.1,17466406,17468206,17468419,17472859,17468207,17468418,+,1387.9,GCA_025617555.3,211
CM062645.1,17476109,17477909,17478122,17482560,17477910,17478121,+,1387.9,GCA_025617555.3,211
CM062645.1,17485624,17487424,17487637,17492075,17487425,17487636,+,1387.9,GCA_025617555.3,211
CM062645.1,17495139,17496939,17497152,17501590,17496940,17497151,+,1387.9,GCA_025617555.3,211
CM062645.1,17504840,17506640,17506853,17511291,17506641,17506852,+,1387.9,GCA_025617555.3,211
CM062645.1,17514541,17516341,17516554,17520992,17516342,17516553,+,1387.9,GCA_025617555.3,211
CM062644.1,17710163,17711963,17712176,17716614,17711964,17712175,+,1387.9,GCA_025617555.3,211
CM062644.1,17719913,17721714,17721927,17726365,17721715,17721926,+,1388.0,GCA_025617555.3,211
CM062644.1,17748788,17751450,17751663,17756101,17751451,17751662,+,1060.7,GCA_025617555.3,211
JAIXMR010000205.1,1564,3384,3593,7182,3385,3592,+,1397.2,GCA_025677835.1,207
JAMKHU010000027.1,12221,14018,14177,21519,14019,14176,+,1535.0,GCA_025677895.1,157
JAMXIJ010000081.1,8765,10949,11135,15083,10950,11134,+,1370.3,GCA_025742365.1,184
WTXK01000549.1,5510,7314,7544,12008,7315,7543,+,1513.6,GCA_025769895.1,228
WTXK01000549.1,13360,15164,15394,19858,15165,15393,+,1513.6,GCA_025769895.1,228
WTXK01000549.1,21210,23014,23244,27708,23015,23243,+,1513.6,GCA_025769895.1,228
JAHZSR010000124.1,55933,57739,57958,61310,57740,57957,+,1511.6,GCA_025782845.1,217
JAKWFO010000006.1,1525,3325,3441,6908,3326,3440,+,1519.8,GCA_025882075.1,114
JAOYUF010000050.1,6339,8133,8290,11986,8134,8289,+,1453.5,GCA_025919635.1,155
JAOYUF010000050.1,15734,17528,17685,22691,17529,17684,+,1453.5,GCA_025919635.1,155
JAOYUF010000050.1,23899,25706,25857,30955,25707,25856,+,1386.5,GCA_025919635.1,149
JAOYUF010000050.1,32165,33959,34116,39140,33960,34115,+,1453.5,GCA_025919635.1,155
JAOYUF010000050.1,40359,42176,42327,45743,42177,42326,+,1290.3,GCA_025919635.1,149
AP025346.1,8241,10035,10194,13652,10036,10193,+,1465.3,GCA_025999795.1,157
AP025346.1,16972,18765,18924,22385,18766,18923,+,1465.3,GCA_025999795.1,157
BRPK01000049.1,3590,5394,5627,9259,5395,5626,+,1522.6,GCA_026008595.1,231
JAPETS010000093.1,1308,3542,3690,8122,3543,3689,+,1213.5,GCA_026023565.1,146
JAPEUD010000034.1,229395,231194,231367,236242,231195,231366,+,1514.7,GCA_026026165.1,171
JANLBY010000002.1,21108,22465,22604,25965,22466,22603,+,699.9,GCA_026119265.1,137
JANLBY010000002.1,50583,52377,52517,56054,52378,52516,+,1479.4,GCA_026119265.1,138
JANLBY010000002.1,58686,60478,60618,62349,60479,60617,+,1453.4,GCA_026119265.1,138
JANLBY010000002.1,65396,67192,67332,70317,67193,67331,+,1465.8,GCA_026119265.1,138
JANLBY010000002.1,73215,75012,75153,78686,75013,75152,+,1473.7,GCA_026119265.1,139
JANLBY010000002.1,81582,83379,83520,87056,83380,83519,+,1479.4,GCA_026119265.1,139
JANLBY010000002.1,89950,91747,91887,95419,91748,91886,+,1479.6,GCA_026119265.1,138
JANLBY010000002.1,98095,99890,100030,103563,99891,100029,+,1479.5,GCA_026119265.1,138
JANLBY010000002.1,106460,108255,108395,111932,108256,108394,+,1462.4,GCA_026119265.1,138
JANLBY010000002.1,114825,116618,116759,120296,116619,116758,+,1455.5,GCA_026119265.1,139
JANLCG010000007.1,2343795,2345592,2345734,2349431,2345593,2345733,+,934.0,GCA_026119515.1,140
JANLCG010000007.1,2352111,2353906,2354048,2359824,2353907,2354047,+,1136.0,GCA_026119515.1,140
JANLCG010000007.1,2359791,2361589,2361731,2365428,2361590,2361730,+,1177.6,GCA_026119515.1,140
JANLCG010000007.1,2367777,2369573,2369715,2373407,2369574,2369714,+,1469.3,GCA_026119515.1,140
JANLCG010000007.1,2376144,2377939,2378081,2381771,2377940,2378080,+,1447.0,GCA_026119515.1,140
JANLCG010000007.1,2384312,2386107,2386249,2389939,2386108,2386248,+,1455.5,GCA_026119515.1,140
JANLCG010000007.1,2392482,2394280,2394422,2398117,2394281,2394421,+,1474.6,GCA_026119515.1,140
JANLCG010000007.1,2400666,2402460,2402602,2406298,2402461,2402601,+,1479.2,GCA_026119515.1,140
JANLCG010000007.1,2408847,2410642,2410784,2414478,2410643,2410783,+,1480.6,GCA_026119515.1,140
JANLCG010000007.1,2417020,2418818,2418960,2422505,2418819,2418959,+,1473.9,GCA_026119515.1,140
JANLCG010000007.1,2425449,2427244,2427386,2431074,2427245,2427385,+,1474.8,GCA_026119515.1,140
JANLCG010000007.1,2433617,2435413,2435555,2439250,2435414,2435554,+,1474.9,GCA_026119515.1,140
JANLCG010000007.1,2441600,2443396,2443538,2447233,2443397,2443537,+,1480.6,GCA_026119515.1,140
JANLCG010000007.1,2449981,2451776,2451918,2455608,2451777,2451917,+,1480.6,GCA_026119515.1,140
JANLCG010000007.1,2460805,2462297,2462439,2466129,2462298,2462438,+,1377.5,GCA_026119515.1,140
JANLCG010000007.1,2469276,2471072,2471214,2474908,2471073,2471213,+,1474.9,GCA_026119515.1,140
JANLCG010000007.1,2477651,2479446,2479587,2483279,2479447,2479586,+,1464.2,GCA_026119515.1,139
JANLCG010000007.1,2485824,2487608,2487748,2491439,2487609,2487747,+,1415.4,GCA_026119515.1,138
JANLCG010000007.1,2502494,2504288,2504430,2508124,2504289,2504429,+,1461.5,GCA_026119515.1,140
JANLCG010000007.1,2510672,2512467,2512609,2516302,2512468,2512608,+,1465.3,GCA_026119515.1,140
JANLCG010000007.1,2519247,2521043,2521185,2524879,2521044,2521184,+,1480.4,GCA_026119515.1,140
JANLCG010000007.1,2527824,2529618,2529760,2533450,2529619,2529759,+,1479.2,GCA_026119515.1,140
JANLCG010000007.1,2536387,2538179,2538321,2542016,2538180,2538320,+,1451.3,GCA_026119515.1,140
JANLCG010000007.1,2544166,2545960,2546102,2548375,2545961,2546101,+,1459.6,GCA_026119515.1,140
JALRMH010000160.1,1714,3797,4001,8762,3798,4000,+,1443.9,GCA_026119935.1,202
JALRMF010000894.1,2120,3914,4125,8990,3915,4124,+,1446.3,GCA_026120015.1,209
JAKZFA010000020.1,52810,54608,54766,58187,54609,54765,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,61187,62985,63143,66563,62986,63142,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,69561,71359,71517,74937,71360,71516,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,77933,79731,79889,83310,79732,79888,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,86308,88106,88264,91684,88107,88263,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,94682,96480,96638,100058,96481,96637,+,1508.7,GCA_026122715.1,156
JAKZFA010000020.1,103054,104852,105010,112072,104853,105009,+,1508.7,GCA_026122715.1,156
JAKZFA010000015.1,1361500,1363298,1363456,1366877,1363299,1363455,+,1508.7,GCA_026122715.1,156
JAKZFA010000015.1,1369872,1371670,1371828,1375248,1371671,1371827,+,1508.7,GCA_026122715.1,156
JAKZFA010000015.1,1378258,1380056,1380214,1383633,1380057,1380213,+,1508.7,GCA_026122715.1,156
JAKZFA010000015.1,1386642,1388439,1388597,1392010,1388440,1388596,+,1505.0,GCA_026122715.1,156
JAKZFA010000015.1,1395005,1396797,1396954,1399862,1396798,1396953,+,1465.7,GCA_026122715.1,155
JAKZFB010000025.1,1153,2924,3098,6649,2925,3097,+,1207.5,GCA_026122735.1,172
JAKZFB010000026.1,4676,6470,6645,10196,6471,6644,+,1316.4,GCA_026122735.1,173
JAKZFB010000025.1,9561,11357,11531,15081,11358,11530,+,1494.6,GCA_026122735.1,172
JAKZFB010000026.1,13108,14904,15079,18592,14905,15078,+,1494.6,GCA_026122735.1,173
JAKZFB010000025.1,17916,19666,19840,23329,19667,19839,+,1198.9,GCA_026122735.1,172
JAOUZH010000082.1,7089,8879,9031,13212,8880,9030,+,1422.5,GCA_026151695.1,150
JAOUZH010000082.1,15171,16963,17115,21284,16964,17114,+,1422.3,GCA_026151695.1,150
JAOUZH010000082.1,23242,25034,25186,29363,25035,25185,+,1422.3,GCA_026151695.1,150
JAOUZH010000082.1,31321,33113,33265,37430,33114,33264,+,1422.3,GCA_026151695.1,150
JAOUZH010000082.1,39388,41178,41330,45504,41179,41329,+,1422.5,GCA_026151695.1,150
JAOUZH010000082.1,47462,49252,49404,53573,49253,49403,+,1422.5,GCA_026151695.1,150
CM047949.1,2321,4116,4292,8540,4117,4291,+,1457.9,GCA_026184415.1,174
CM047949.1,10084,11877,12053,16295,11878,12052,+,1446.8,GCA_026184415.1,174
CM047949.1,17834,19626,19802,24044,19627,19801,+,1446.8,GCA_026184415.1,174
CM047949.1,25579,27372,27548,31795,27373,27547,+,1446.8,GCA_026184415.1,174
CM047949.1,33336,35129,35305,39553,35130,35304,+,1446.8,GCA_026184415.1,174
CM047949.1,41093,42886,43062,47309,42887,43061,+,1446.8,GCA_026184415.1,174
CM047947.1,2102528,2104322,2104498,2108744,2104323,2104497,+,1457.9,GCA_026184415.1,174
CM047947.1,2110287,2112081,2112257,2116502,2112082,2112256,+,1447.2,GCA_026184415.1,174
CM047947.1,2118038,2119832,2120008,2124258,2119833,2120007,+,1448.1,GCA_026184415.1,174
CM047947.1,2125794,2127587,2127763,2132010,2127588,2127762,+,1442.9,GCA_026184415.1,174
CM047947.1,2133540,2135333,2135509,2139749,2135334,2135508,+,1441.1,GCA_026184415.1,174
CM047947.1,2141279,2143072,2143248,2147494,2143073,2143247,+,1442.9,GCA_026184415.1,174
CP110632.1,1691296,1693471,1693621,1700155,1693472,1693620,+,1280.5,GCA_026210745.1,148
CP110632.1,1702877,1705054,1705204,1711739,1705055,1705203,+,1280.4,GCA_026210745.1,148
CP110632.1,1714461,1716637,1716787,1723322,1716638,1716786,+,1280.5,GCA_026210745.1,148
CP110632.1,1726044,1728220,1728369,1734904,1728221,1728368,+,1280.5,GCA_026210745.1,147
JANHAA010000429.1,2250,4048,4232,8821,4049,4231,+,1504.5,GCA_026225975.1,182
JANHAD010000485.1,2371,4169,4355,11266,4170,4354,+,1505.9,GCA_026226035.1,184
JAJATV010000094.1,3135,4929,5110,8644,4930,5109,+,1446.5,GCA_026229845.1,179
JAOQIF010001818.1,1302,3671,3876,7764,3672,3875,+,1240.9,GCA_026260285.1,203
JAPJYM010000021.1,17309,19112,19314,24571,19113,19313,+,1521.5,GCA_026283605.1,200
JAPJYM010000021.1,27454,29256,29458,34714,29257,29457,+,1519.5,GCA_026283605.1,200
JANUHK010000577.1,1712,3505,3679,7203,3506,3678,+,1433.7,GCA_026319125.1,172
JANUHI010000672.1,1712,3505,3679,7203,3506,3678,+,1433.7,GCA_026319135.1,172
CM049098.1,3518643,3520793,3520941,3524439,3520794,3520940,+,1499.8,GCA_026725115.1,146
CM049098.1,3527402,3529552,3529700,3533201,3529553,3529699,+,1499.8,GCA_026725115.1,146
CM049098.1,3536174,3538320,3538468,3541966,3538321,3538467,+,1499.5,GCA_026725115.1,146
JANBWZ010000048.1,39201,41006,41241,45434,41007,41240,+,1522.9,GCA_026743855.1,233
JANBWZ010000048.1,47172,48977,49212,53407,48978,49211,+,1522.9,GCA_026743855.1,233
JANBWZ010000048.1,55147,56952,57187,64372,56953,57186,+,1522.9,GCA_026743855.1,233
CP110209.1,1495,3286,3445,7244,3287,3444,+,1422.7,GCA_026958235.1,157
CP110209.1,9331,11125,11284,15083,11126,11283,+,1445.3,GCA_026958235.1,157
CP110209.1,17170,18964,19123,22922,18965,19122,+,1445.3,GCA_026958235.1,157
JAPTGE010000012.1,4849,6643,6795,10323,6644,6794,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,12493,14287,14439,17967,14288,14438,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,20137,21931,22083,25611,21932,22082,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,27781,29575,29727,33255,29576,29726,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,35425,37219,37371,40899,37220,37370,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,43069,44863,45015,48543,44864,45014,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,54159,55953,56105,59633,55954,56104,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,61803,63597,63749,67277,63598,63748,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,69447,71241,71393,74921,71242,71392,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,77091,78885,79037,82565,78886,79036,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,84735,86529,86681,90209,86530,86680,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,92379,94173,94325,97853,94174,94324,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,100023,101817,101969,105497,101818,101968,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,107667,109461,109613,113141,109462,109612,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,115311,117105,117257,120785,117106,117256,+,1454.4,GCA_027247665.1,150
JAPTGE010000012.1,122873,124667,124819,128347,124668,124818,+,1454.4,GCA_027247665.1,150
JAPTGE010000013.1,764260,766053,766203,769723,766054,766202,+,1448.3,GCA_027247665.1,148
JAPTGE010000013.1,771892,773685,773837,777364,773686,773836,+,1454.4,GCA_027247665.1,150
JAPTGE010000013.1,779534,781328,781480,785008,781329,781479,+,1454.4,GCA_027247665.1,150
JAPTGE010000013.1,787178,788972,789124,792652,788973,789123,+,1454.4,GCA_027247665.1,150
JAPTGE010000013.1,794822,796616,796768,803639,796617,796767,+,1454.4,GCA_027247665.1,150
JAPEHQ010000030.1,6545,8374,8585,15061,8375,8584,+,1403.4,GCA_027405735.1,209
JAPEHQ010000030.1,15871,17700,17911,24386,17701,17910,+,1403.4,GCA_027405735.1,209
JAPEHQ010000030.1,25196,27025,27236,33708,27026,27235,+,1403.4,GCA_027405735.1,209
JAPEHQ010000030.1,34518,36345,36554,39844,36346,36553,+,1402.3,GCA_027405735.1,207
JAPEHQ010000012.1,2044832,2046661,2046872,2052552,2046662,2046871,+,1403.4,GCA_027405735.1,209
JAPEBW010003486.1,402,2568,2739,5571,2569,2738,+,1313.1,GCA_027405785.1,169
JANVYC010000007.1,4615343,4617488,4617665,4623381,4617489,4617664,+,287.5,GCA_027406025.1,175
JANVYC010000007.1,4624088,4626233,4626410,4632975,4626234,4626409,+,307.0,GCA_027406025.1,175
JANVYC010000007.1,4653243,4655388,4655565,4662325,4655389,4655564,+,397.0,GCA_027406025.1,175
JANVYC010000007.1,4663032,4665177,4665354,4672028,4665178,4665353,+,453.7,GCA_027406025.1,175
JANVYC010000007.1,4672735,4674880,4675057,4681951,4674881,4675056,+,467.0,GCA_027406025.1,175
JANVYC010000007.1,4682658,4684803,4684980,4691918,4684804,4684979,+,244.8,GCA_027406025.1,175
JANVYC010000007.1,4702548,4704693,4704870,4711455,4704694,4704869,+,354.4,GCA_027406025.1,175
JANVYC010000007.1,4712163,4714308,4714485,4721159,4714309,4714484,+,1234.9,GCA_027406025.1,175
JANVYC010000007.1,4721867,4724012,4724189,4730863,4724013,4724188,+,1234.9,GCA_027406025.1,175
JANVYC010000007.1,4731570,4733715,4733892,4740589,4733716,4733891,+,501.7,GCA_027406025.1,175
JANVYC010000007.1,4741296,4743441,4743618,4750315,4743442,4743617,+,574.0,GCA_027406025.1,175
JANVYC010000007.1,4751022,4753167,4753344,4760041,4753168,4753343,+,615.2,GCA_027406025.1,175
JANVYC010000007.1,4760748,4762893,4763070,4769767,4762894,4763069,+,573.5,GCA_027406025.1,175
JANVYC010000007.1,4770474,4772619,4772796,4779493,4772620,4772795,+,497.3,GCA_027406025.1,175
JANVYC010000007.1,4780200,4782345,4782522,4789219,4782346,4782521,+,393.9,GCA_027406025.1,175
JANVYC010000007.1,4789926,4792071,4792248,4796572,4792072,4792247,+,445.3,GCA_027406025.1,175
JANVYC010000007.1,4799652,4801797,4801974,4808532,4801798,4801973,+,255.4,GCA_027406025.1,175
JANVYD010000003.1,6781665,6783458,6783632,6787161,6783459,6783631,+,572.4,GCA_027406065.1,172
JANVYD010000003.1,6790659,6792452,6792626,6796120,6792453,6792625,+,532.3,GCA_027406065.1,172
JANVYH010000004.1,6357026,6358819,6358993,6362893,6358820,6358992,+,1435.9,GCA_027406125.1,172
JANVYH010000004.1,6366421,6368214,6368388,6372288,6368215,6368387,+,1435.9,GCA_027406125.1,172
JAOPJG010000912.1,2825,5102,5263,11507,5103,5262,+,1079.7,GCA_027478255.1,159
JAMXSV010000011.1,5391,7185,7408,13314,7186,7407,+,1446.3,GCA_027559495.1,221
JAPPUR010000086.1,735,2529,2683,6220,2530,2682,+,1456.3,GCA_027569015.1,152
JAPDEJ010000010.1,1125492,1127288,1127442,1131378,1127289,1127441,+,1502.8,GCA_027569045.1,152
JAPDEI010000124.1,8,1716,1879,5567,1717,1878,+,1282.4,GCA_027569055.1,161
JAPDEN010000065.1,1014,2811,2988,6477,2812,2987,+,1496.8,GCA_027569145.1,175
JAPDES010000029.1,1492,3288,3446,8807,3289,3445,+,1502.2,GCA_027569235.1,156
JAPDEU010000009.1,1238,3032,3197,6731,3033,3196,+,1452.1,GCA_027569275.1,163
JAPDEZ010000048.1,2352,4146,4311,6951,4147,4310,+,1447.2,GCA_027569385.1,163
JAPDFA010000226.1,1114,2911,3086,6539,2912,3085,+,1502.2,GCA_027569415.1,173
JAPDFI010000100.1,4,1609,1785,5339,1610,1784,+,1249.7,GCA_027569585.1,174
JAPDKR010000143.1,2102,3898,4075,7314,3899,4074,+,1497.5,GCA_027569675.1,175
JANBQB010000747.1,1,1462,1600,5654,1463,1599,+,585.5,GCA_027576935.1,136
JANBQC010000933.1,460,2293,2529,6872,2294,2528,+,1395.9,GCA_027576995.1,234
JANBPY010000302.1,935,2808,2936,8336,2809,2935,+,1315.0,GCA_027577015.1,126
JADGKB010000237.1,1000,2790,2945,6422,2791,2944,+,1527.6,GCA_027604185.1,153
JAQFWX010000158.1,6362,8162,8318,12603,8163,8317,+,1489.2,GCA_027605045.1,154
JAQFWX010000174.1,50745,52542,52697,56985,52543,52696,+,1496.1,GCA_027605045.1,153
